Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Coins Of Fortune,84,43,Nolimit City,UA,2021-02-12,coinsoffortune,nolimitcity
Gold X,85,19,Tom Horn Gaming,UA,2021-02-12,goldx,tomhorngaming
Mystery Reels,86,51,Red Tiger,UA,2021-02-12,mysteryreels,redtiger
Legend of Cleopatra Megaways,87,23,Playson,UA,2021-02-12,legendofcleopatramegaways,playson
Golden Horns,88,55,Betsoft,UA,2021-02-12,goldenhorns,betsoft
Dynamite Riches,89,45,Red Tiger,UA,2021-02-12,dynamiteriches,redtiger
Dragons of the North,90,15,Pariplay,UA,2021-02-12,dragonsofthenorth,pariplay
Juicy Joker Mega Moolah,91,24,JustForTheWin,UA,2021-02-12,juicyjokermegamoolah,justforthewin
Happy Ape,92,44,Habanero,UA,2021-02-12,happyape,habanero
Magic Stars 6,93,45,Wazdan,UA,2021-02-12,magicstars6,wazdan
Ultimate Hot,94,35,EGT,UA,2021-02-12,ultimatehot,egt
Engeki Rising x50,95,14,JTG,UA,2021-02-12,engekirisingx50,jtg
Book of Spells (Tom Horn Gaming),96,10,Tom Horn Gaming,UA,2021-02-12,bookofspells,tomhorngaming
Bonanza,97,65,Big Time Gaming,UA,2021-02-12,bonanza,bigtimegaming
Wolf Sierra,98,29,Tom Horn Gaming,UA,2021-02-12,wolfsierra,tomhorngaming
Demi Gods III 15 Lines,99,26,Spinomenal,UA,2021-02-12,demigodsiii15lines,spinomenal
Elvis Frog in Vegas,100,42,BGAMING,UA,2021-02-12,elvisfroginvegas,bgaming
