Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Battle Dwarf,87,32,JTG,JP,2021-02-12,battledwarf,jtg
Chicago Gold,88,45,PearFiction,JP,2021-02-12,chicagogold,pearfiction
Elemental Princess,89,40,Dream Tech,JP,2021-02-12,elementalprincess,dreamtech
Dreams of Gold,90,35,JTG,JP,2021-02-12,dreamsofgold,jtg
Fire 88,91,59,Pragmatic Play,JP,2021-02-12,fire88,pragmaticplay
9 Lions,92,46,Wazdan,JP,2021-02-12,9lions,wazdan
Caishen's Cash,93,49,Pragmatic Play,JP,2021-02-12,caishenscash,pragmaticplay
Koi Princess,94,66,NetEnt,JP,2021-02-12,koiprincess,netent
Baccarat A,95,19,Evolution Gaming,JP,2021-02-12,baccarata,evolutiongaming
Mighty Joker Arcade,96,5,StakeLogic,JP,2021-02-12,mightyjokerarcade,stakelogic
Clover Lady,97,36,Wazdan,JP,2021-02-12,cloverlady,wazdan
Real Roulette with Bailey,98,5,Real Dealer Studios,JP,2021-02-12,realroulettewithbailey,realdealerstudios
Goldaur Guardians,99,55,Alchemy Gaming,JP,2021-02-12,goldaurguardians,alchemygaming
Instant Roulette,100,24,Evolution Gaming,JP,2021-02-12,instantroulette,evolutiongaming
