Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Candyways Bonanza Megaways,72,37,Hurricane Games,PL,2021-02-12,candywaysbonanzamegaways,hurricanegames
Gold Digger,73,37,iSoftBet,PL,2021-02-12,golddigger,isoftbet
Cupid,74,29,Endorphina,PL,2021-02-12,cupid,endorphina
Mega Moolah,75,11,Microgaming,PL,2021-02-12,megamoolah,microgaming
Eye of the Storm,76,33,Reel Kingdom,PL,2021-02-12,eyeofthestorm,reelkingdom
Aurum Codex,77,38,Red Tiger,PL,2021-02-12,aurumcodex,redtiger
Real Roulette with Caroline,78,38,Real Dealer Studios,PL,2021-02-12,realroulettewithcaroline,realdealerstudios
Real Roulette with Holly,79,38,Real Dealer Studios,PL,2021-02-12,realroulettewithholly,realdealerstudios
Hall of Gods,80,18,NetEnt,PL,2021-02-12,hallofgods,netent
Shooot! (Games Inc),81,18,Games Inc,PL,2021-02-12,shooot,gamesinc
POP! (Games Inc),82,18,Games Inc,PL,2021-02-12,pop,gamesinc
Mega Diamonds,83,13,BetConstruct,PL,2021-02-12,megadiamonds,betconstruct
Gonzo's Quest,84,44,NetEnt,PL,2021-02-12,gonzosquest,netent
Golden Tsar,85,38,Red Tiger,PL,2021-02-12,goldentsar,redtiger
John Hunter Tomb of the Scarab Queen,86,37,Pragmatic Play,PL,2021-02-12,johnhuntertombofthescarabqueen,pragmaticplay
Dead or Alive 2,87,49,NetEnt,PL,2021-02-12,deadoralive2,netent
Sweet Bonanza,88,41,Pragmatic Play,PL,2021-02-12,sweetbonanza,pragmaticplay
The Dog House Megaways,89,35,Pragmatic Play,PL,2021-02-12,thedoghousemegaways,pragmaticplay
Mustang Gold,90,39,Pragmatic Play,PL,2021-02-12,mustanggold,pragmaticplay
Street Fighter 2: The World Warrior,91,34,NetEnt,PL,2021-02-12,streetfighter2theworldwarrior,netent
Sweet Bonanza Xmas,92,41,Pragmatic Play,PL,2021-02-12,sweetbonanzaxmas,pragmaticplay
Extra Chilli,93,38,Big Time Gaming,PL,2021-02-12,extrachilli,bigtimegaming
Master Joker,94,36,Pragmatic Play,PL,2021-02-12,masterjoker,pragmaticplay
Hercules and Pegasus,95,41,Pragmatic Play,PL,2021-02-12,herculesandpegasus,pragmaticplay
Mystery Jackpot Spinner,96,41,Games Inc,PL,2021-02-12,mysteryjackpotspinner,gamesinc
Super Sunny Fruits: Hold and Win,97,31,Playson,PL,2021-02-12,supersunnyfruitsholdandwin,playson
Pirate Gold,98,37,Pragmatic Play,PL,2021-02-12,pirategold,pragmaticplay
Bonanza,99,40,Big Time Gaming,PL,2021-02-12,bonanza,bigtimegaming
Extra Juicy,100,39,Pragmatic Play,PL,2021-02-12,extrajuicy,pragmaticplay
