Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Boom Bang,90,11,GAMING1,BE,2021-02-12,boombang,gaming1
Queen of Wonderland Megaways,91,11,iSoftBet,BE,2021-02-12,queenofwonderlandmegaways,isoftbet
Vertical Roulette,92,10,GAMING1,BE,2021-02-12,verticalroulette,gaming1
Pure,93,9,Air Dice,BE,2021-02-12,pure,airdice
Dragon Chase,94,4,Quickspin,BE,2021-02-12,dragonchase,quickspin
5 Lions Gold,95,4,Pragmatic Play,BE,2021-02-12,5lionsgold,pragmaticplay
40 Finest XXL,96,4,Gamomat,BE,2021-02-12,40finestxxl,gamomat
Fortune Pig,97,4,iSoftBet,BE,2021-02-12,fortunepig,isoftbet
Back to the Fruits,98,4,Gamomat,BE,2021-02-12,backtothefruits,gamomat
Koi Princess,99,6,NetEnt,BE,2021-02-12,koiprincess,netent
Caishen's Gold,100,4,Pragmatic Play,BE,2021-02-12,caishensgold,pragmaticplay
