Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Book Of Demi Gods 2,72,7,Spinomenal,NL,2021-02-12,bookofdemigods2,spinomenal
Thunderstruck II,73,29,Microgaming,NL,2021-02-12,thunderstruckii,microgaming
Coins Of Fortune,74,22,Nolimit City,NL,2021-02-12,coinsoffortune,nolimitcity
Booming Seven Deluxe,75,26,Booming Games,NL,2021-02-12,boomingsevendeluxe,boominggames
Gold Cash Free Spins,76,12,Inspired Gaming,NL,2021-02-12,goldcashfreespins,inspiredgaming
9 Lions,77,10,Wazdan,NL,2021-02-12,9lions,wazdan
Buffalo Power Hold and Win,78,19,Playson,NL,2021-02-12,buffalopowerholdandwin,playson
Demi Gods II,79,6,Spinomenal,NL,2021-02-12,demigodsii,spinomenal
Mega Moolah,80,22,Microgaming,NL,2021-02-12,megamoolah,microgaming
Hyper Strike,81,33,Gameburger Studios,NL,2021-02-12,hyperstrike,gameburgerstudios
Congo Cash,82,25,Wild Streak Gaming,NL,2021-02-12,congocash,wildstreakgaming
Fruit Shop (NetEnt),83,17,NetEnt,NL,2021-02-12,fruitshop,netent
San Quentin,84,20,Nolimit City,NL,2021-02-12,sanquentin,nolimitcity
Engeki Rising x50,85,7,JTG,NL,2021-02-12,engekirisingx50,jtg
Day And Night,86,6,TrueLab Games,NL,2021-02-12,dayandnight,truelabgames
Majestic King,87,8,Spinomenal,NL,2021-02-12,majesticking,spinomenal
Gemix,88,35,Play'n Go,NL,2021-02-12,gemix,playngo
Book of Adventure Super Stake Edition,89,10,StakeLogic,NL,2021-02-12,bookofadventuresuperstakeedition,stakelogic
War of Gods,90,23,Red Tiger,NL,2021-02-12,warofgods,redtiger
Sakura Fortune,91,31,Quickspin,NL,2021-02-12,sakurafortune,quickspin
Cowboys Gold,92,25,Pragmatic Play,NL,2021-02-12,cowboysgold,pragmaticplay
Instant Roulette,93,12,Evolution Gaming,NL,2021-02-12,instantroulette,evolutiongaming
Cupid,94,11,Endorphina,NL,2021-02-12,cupid,endorphina
Mighty Sphinx,95,9,NeoGames,NL,2021-02-12,mightysphinx,neogames
Fluffy Favourites,96,10,Eyecon,NL,2021-02-12,fluffyfavourites,eyecon
Hotline,97,37,NetEnt,NL,2021-02-12,hotline,netent
Immersive Roulette,98,14,Evolution Gaming,NL,2021-02-12,immersiveroulette,evolutiongaming
Atlantean Treasures Mega Moolah,99,19,Neon Valley Studios,NL,2021-02-12,atlanteantreasuresmegamoolah,neonvalleystudios
Vegas Night Life,100,26,NetEnt,NL,2021-02-12,vegasnightlife,netent
