Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
7s Deluxe,80,141,Reel Time Gaming,GB,2021-02-12,7sdeluxe,reeltimegaming
Slingo Lightning,81,253,Slingo Originals,GB,2021-02-12,slingolightning,slingooriginals
Twin Spin Megaways,82,365,NetEnt,GB,2021-02-12,twinspinmegaways,netent
Madame Destiny Megaways,83,244,Pragmatic Play,GB,2021-02-12,madamedestinymegaways,pragmaticplay
Eye of the Storm,84,97,Reel Kingdom,GB,2021-02-12,eyeofthestorm,reelkingdom
Diamond Mine (Blueprint),85,290,Blueprint,GB,2021-02-12,diamondmine,blueprint
Rome The Golden Age,86,88,NetEnt,GB,2021-02-12,romethegoldenage,netent
Epic Ape,87,164,Playtech,GB,2021-02-12,epicape,playtech
War of Gods,88,207,Red Tiger,GB,2021-02-12,warofgods,redtiger
Treasure Temple,89,89,Pariplay,GB,2021-02-12,treasuretemple,pariplay
Age of the Gods King of Olympus,90,31,Playtech,GB,2021-02-12,ageofthegodskingofolympus,playtech
Cash Volt,91,293,Red Tiger,GB,2021-02-12,cashvolt,redtiger
Action Bank,92,298,Barcrest,GB,2021-02-12,actionbank,barcrest
Buffalo Rising Megaways,93,233,Blueprint,GB,2021-02-12,buffalorisingmegaways,blueprint
Lucky Ladyʼs Charm deluxe,94,74,Greentube,GB,2021-02-12,luckyladyscharmdeluxe,greentube
Age of the Gods,95,32,Playtech,GB,2021-02-12,ageofthegods,playtech
Fruit Shop (NetEnt),96,211,NetEnt,GB,2021-02-12,fruitshop,netent
Raging Rhino,97,500,WMS,GB,2021-02-12,ragingrhino,wms
Congo Cash,98,239,Wild Streak Gaming,GB,2021-02-12,congocash,wildstreakgaming
Buffalo Blitz II,99,163,Playtech Origins,GB,2021-02-12,buffaloblitzii,playtechorigins
Book of Ra deluxe,100,68,Greentube,GB,2021-02-12,bookofradeluxe,greentube
