Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Stacked Fire 7s,27,5,Inspired Gaming,GR,2021-02-12,stackedfire7s,inspiredgaming
Super Lion,28,5,Skywind Group,GR,2021-02-12,superlion,skywindgroup
War of Gods,29,5,Red Tiger,GR,2021-02-12,warofgods,redtiger
Hottest Fruits 20,30,5,Amatic Industries,GR,2021-02-12,hottestfruits20,amaticindustries
1 Million Megaways BC,31,6,IronDog,GR,2021-02-12,1millionmegawaysbc,irondog
Joker Hot Reels,32,6,Playtech Origins,GR,2021-02-12,jokerhotreels,playtechorigins
Gonzo's Quest,33,8,NetEnt,GR,2021-02-12,gonzosquest,netent
Super Elephant,34,8,Skywind Group,GR,2021-02-12,superelephant,skywindgroup
Hottest Fruits 40,35,8,Amatic Industries,GR,2021-02-12,hottestfruits40,amaticindustries
Divine Fortune Megaways,36,7,NetEnt,GR,2021-02-12,divinefortunemegaways,netent
Super Hot Mystery Wilds,37,5,Inspired Gaming,GR,2021-02-12,superhotmysterywilds,inspiredgaming
Solar Queen,38,6,Playson,GR,2021-02-12,solarqueen,playson
Greek Roulette (Evolution Gaming),39,6,Evolution Gaming,GR,2021-02-12,greekroulette,evolutiongaming
The Dog House,40,9,Pragmatic Play,GR,2021-02-12,thedoghouse,pragmaticplay
Buffalo Blitz II,41,5,Playtech Origins,GR,2021-02-12,buffaloblitzii,playtechorigins
Twin Spin,42,8,NetEnt,GR,2021-02-12,twinspin,netent
Pharaoh's Daughter,43,8,Rarestone Gaming,GR,2021-02-12,pharaohsdaughter,rarestonegaming
Roaring Forties,44,5,Greentube,GR,2021-02-12,roaringforties,greentube
Tsai Shen's Gift,45,5,Rarestone Gaming,GR,2021-02-12,tsaishensgift,rarestonegaming
Deadwood,46,4,Nolimit City,GR,2021-02-12,deadwood,nolimitcity
Buffalo Lightning,47,4,Skywind Group,GR,2021-02-12,buffalolightning,skywindgroup
Razor Shark,48,4,Push Gaming,GR,2021-02-12,razorshark,pushgaming
Money Train 2,49,4,Relax Gaming,GR,2021-02-12,moneytrain2,relaxgaming
Jokers Luck,50,4,Skywind Group,GR,2021-02-12,jokersluck,skywindgroup
Bells On Fire,51,4,Amatic Industries,GR,2021-02-12,bellsonfire,amaticindustries
Multi Wild,52,4,Merkur,GR,2021-02-12,multiwild,merkur
Tome of Madness,53,7,Play'n Go,GR,2021-02-12,tomeofmadness,playngo
88 Fortunes,54,6,SG,GR,2021-02-12,88fortunes,sg
Platinum Goddess,55,5,High 5 Games,GR,2021-02-12,platinumgoddess,high5games
Great Blue,56,5,Playtech,GR,2021-02-12,greatblue,playtech
Book Of Ultimate Infinity Reels,57,0,Red7,GR,2021-02-12,bookofultimateinfinityreels,red7
Dragon Champions,58,4,Playtech,GR,2021-02-12,dragonchampions,playtech
Hot Frootastic,59,4,Barcrest,GR,2021-02-12,hotfrootastic,barcrest
Hot Fruits 20,60,4,Amatic Industries,GR,2021-02-12,hotfruits20,amaticindustries
Hot Fruits 27,61,4,Amatic Industries,GR,2021-02-12,hotfruits27,amaticindustries
Reactoonz,62,7,Play'n Go,GR,2021-02-12,reactoonz,playngo
Centurion Megaways,63,4,Inspired Gaming,GR,2021-02-12,centurionmegaways,inspiredgaming
Legend of Hydra Power Zones,64,4,Ash Gaming,GR,2021-02-12,legendofhydrapowerzones,ashgaming
Rainbow Riches Pick'n'Mix,65,5,Barcrest,GR,2021-02-12,rainbowrichespicknmix,barcrest
Billyonaire,66,5,Amatic Industries,GR,2021-02-12,billyonaire,amaticindustries
Zentaurus,67,5,Merkur,GR,2021-02-12,zentaurus,merkur
Dragon's Pearl (Amatic),68,5,Amatic Industries,GR,2021-02-12,dragonspearl,amaticindustries
Moon Princess,69,7,Play'n Go,GR,2021-02-12,moonprincess,playngo
Reactoonz 2,70,7,Play'n Go,GR,2021-02-12,reactoonz2,playngo
Jumanji,71,8,NetEnt,GR,2021-02-12,jumanji,netent
Book of Pharao,72,8,Amatic Industries,GR,2021-02-12,bookofpharao,amaticindustries
Bonanza,73,7,Big Time Gaming,GR,2021-02-12,bonanza,bigtimegaming
Respin Mania,74,7,Skywind Group,GR,2021-02-12,respinmania,skywindgroup
Respin Circus,75,4,ELK Studios,GR,2021-02-12,respincircus,elkstudios
Lucky Ladyʼs Charm deluxe,76,4,Greentube,GR,2021-02-12,luckyladyscharmdeluxe,greentube
Ultra Seven,77,4,Amatic Industries,GR,2021-02-12,ultraseven,amaticindustries
Immortal Romance,78,8,Microgaming,GR,2021-02-12,immortalromance,microgaming
All Ways Fruits,79,8,Amatic Industries,GR,2021-02-12,allwaysfruits,amaticindustries
Lil Devil,80,4,Big Time Gaming,GR,2021-02-12,lildevil,bigtimegaming
The Wild Hatter,81,4,Red Tiger,GR,2021-02-12,thewildhatter,redtiger
Wolf Legend Megaways,82,4,Blueprint,GR,2021-02-12,wolflegendmegaways,blueprint
Reel Keeper,83,5,Red Tiger,GR,2021-02-12,reelkeeper,redtiger
Sweet Bonanza,84,9,Pragmatic Play,GR,2021-02-12,sweetbonanza,pragmaticplay
Voodoo Gold,85,4,ELK Studios,GR,2021-02-12,voodoogold,elkstudios
300 Shields,86,4,NextGen,GR,2021-02-12,300shields,nextgen
Napoleon: Rise Of an Empire,87,5,Blueprint,GR,2021-02-12,napoleonriseofanempire,blueprint
Assassin Moon,88,4,Triple Edge Studios,GR,2021-02-12,assassinmoon,tripleedgestudios
Wild Toro,89,4,ELK Studios,GR,2021-02-12,wildtoro,elkstudios
Fruitinator,90,4,Merkur,GR,2021-02-12,fruitinator,merkur
Age of the Gods: Ruler of the Seas,91,4,Playtech Origins,GR,2021-02-12,ageofthegodsruleroftheseas,playtechorigins
John Hunter Tomb of the Scarab Queen,92,11,Pragmatic Play,GR,2021-02-12,johnhuntertombofthescarabqueen,pragmaticplay
Safari Gold Megaways,93,5,Blueprint,GR,2021-02-12,safarigoldmegaways,blueprint
Wolf Gold,94,10,Pragmatic Play,GR,2021-02-12,wolfgold,pragmaticplay
Rainbow Jackpots,95,10,Red Tiger,GR,2021-02-12,rainbowjackpots,redtiger
Viking Pays,96,10,Inspired Gaming,GR,2021-02-12,vikingpays,inspiredgaming
Totally Wild,97,10,Greentube,GR,2021-02-12,totallywild,greentube
5 Lions Gold,98,8,Pragmatic Play,GR,2021-02-12,5lionsgold,pragmaticplay
The Hand of Midas,99,8,Pragmatic Play,GR,2021-02-12,thehandofmidas,pragmaticplay
Golden Glyph,100,5,Quickspin,GR,2021-02-12,goldenglyph,quickspin
