Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Lucky Star The Voyage,77,5,PAF,LV,2021-02-12,luckystarthevoyage,paf
Pyramid: Quest for Immortality,78,4,NetEnt,LV,2021-02-12,pyramidquestforimmortality,netent
Nitropolis,79,4,ELK Studios,LV,2021-02-12,nitropolis,elkstudios
Green Star,80,4,PAF,LV,2021-02-12,greenstar,paf
Rise Of Olympus,81,4,Play'n Go,LV,2021-02-12,riseofolympus,playngo
Gemix,82,4,Play'n Go,LV,2021-02-12,gemix,playngo
Casino Island Deluxe,83,4,PAF,LV,2021-02-12,casinoislanddeluxe,paf
88 Fortunes,84,4,SG,LV,2021-02-12,88fortunes,sg
Cash Compass,85,0,Hacksaw Gaming,LV,2021-02-12,cashcompass,hacksawgaming
Cyberslot Megaclusters,86,0,Big Time Gaming,LV,2021-02-12,cyberslotmegaclusters,bigtimegaming
Twin Happiness,87,0,NetEnt,LV,2021-02-12,twinhappiness,netent
Cygnus,88,0,ELK Studios,LV,2021-02-12,cygnus,elkstudios
Caribbean Anne,89,0,Kalamba Games,LV,2021-02-12,caribbeananne,kalambagames
Emerald King Rainbow Road,90,0,Reel Kingdom,LV,2021-02-12,emeraldkingrainbowroad,reelkingdom
Hellcatraz,91,0,Relax Gaming,LV,2021-02-12,hellcatraz,relaxgaming
Book of Ra Magic,92,4,Greentube,LV,2021-02-12,bookoframagic,greentube
Lights,93,4,NetEnt,LV,2021-02-12,lights,netent
TNT Tumble,94,4,Relax Gaming,LV,2021-02-12,tnttumble,relaxgaming
Rise of Maya,95,5,NetEnt,LV,2021-02-12,riseofmaya,netent
20 Super Hot,96,5,EGT,LV,2021-02-12,20superhot,egt
Reactoonz,97,5,Play'n Go,LV,2021-02-12,reactoonz,playngo
Contact,98,5,Play'n Go,LV,2021-02-12,contact,playngo
Happy Riches,99,5,NetEnt,LV,2021-02-12,happyriches,netent
Viking Runecraft,100,5,Play'n Go,LV,2021-02-12,vikingrunecraft,playngo
