Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
30 Spicy Fruits,84,4,EGT,LT,2021-02-12,30spicyfruits,egt
Extra Stars,85,4,EGT,LT,2021-02-12,extrastars,egt
5 Lions Dance,86,4,Pragmatic Play,LT,2021-02-12,5lionsdance,pragmaticplay
Lucky Hot,87,4,EGT,LT,2021-02-12,luckyhot,egt
Aztec Gems Deluxe,88,4,Pragmatic Play,LT,2021-02-12,aztecgemsdeluxe,pragmaticplay
Book of Kingdoms,89,4,Reel Kingdom,LT,2021-02-12,bookofkingdoms,reelkingdom
Cowboys Gold,90,4,Pragmatic Play,LT,2021-02-12,cowboysgold,pragmaticplay
John Hunter And The Book Of Tut,91,4,Pragmatic Play,LT,2021-02-12,johnhunterandthebookoftut,pragmaticplay
Firebird Double 27,92,4,SYNOT,LT,2021-02-12,firebirddouble27,synot
Christmas Carol Megaways,93,4,Pragmatic Play,LT,2021-02-12,christmascarolmegaways,pragmaticplay
Barbarian Fury,94,4,Nolimit City,LT,2021-02-12,barbarianfury,nolimitcity
Great Rhino Megaways,95,4,Pragmatic Play,LT,2021-02-12,greatrhinomegaways,pragmaticplay
Emerald King,96,4,Reel Kingdom,LT,2021-02-12,emeraldking,reelkingdom
Stunning Hot,97,4,BF games,LT,2021-02-12,stunninghot,bfgames
Telly Reels,98,4,Wazdan,LT,2021-02-12,tellyreels,wazdan
Gems Bonanza,99,4,Pragmatic Play,LT,2021-02-12,gemsbonanza,pragmaticplay
Wild Toro,100,4,ELK Studios,LT,2021-02-12,wildtoro,elkstudios
