Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
777 Gems Respin,87,23,Booongo,BR,2021-02-12,777gemsrespin,booongo
Crazy Time,88,22,Evolution Gaming,BR,2021-02-12,crazytime,evolutiongaming
John Hunter Tomb of the Scarab Queen,89,43,Pragmatic Play,BR,2021-02-12,johnhuntertombofthescarabqueen,pragmaticplay
Aztec Spell,90,30,Spinomenal,BR,2021-02-12,aztecspell,spinomenal
"Betty, Boris And Boo",91,24,Red Tiger,BR,2021-02-12,bettyborisandboo,redtiger
Dr Fortuno,92,14,Yggdrasil,BR,2021-02-12,drfortuno,yggdrasil
Queen of Bounty,93,16,PG Soft,BR,2021-02-12,queenofbounty,pgsoft
Divine Dragon: Hold and Win,94,22,Playson,BR,2021-02-12,divinedragonholdandwin,playson
Vegans vs Vampires,95,18,gamevy,BR,2021-02-12,vegansvsvampires,gamevy
Fortunium,96,41,Stormcraft Studios,BR,2021-02-12,fortunium,stormcraftstudios
Crystal Sun,97,33,Play'n Go,BR,2021-02-12,crystalsun,playngo
Age of the Gods Book of Oracle,98,6,Ash Gaming,BR,2021-02-12,ageofthegodsbookoforacle,ashgaming
Caishen's Gift,99,13,Platipus,BR,2021-02-12,caishensgift,platipus
The Moneymania,100,16,Belatra Games,BR,2021-02-12,themoneymania,belatragames
