Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Queen of Bounty,82,7,PG Soft,KZ,2021-02-12,queenofbounty,pgsoft
Wild Weather,83,11,Tom Horn Gaming,KZ,2021-02-12,wildweather,tomhorngaming
Vegans vs Vampires,84,5,gamevy,KZ,2021-02-12,vegansvsvampires,gamevy
Diamond Hill,85,15,Tom Horn Gaming,KZ,2021-02-12,diamondhill,tomhorngaming
Caishen's Gift,86,8,Platipus,KZ,2021-02-12,caishensgift,platipus
The Moneymania,87,10,Belatra Games,KZ,2021-02-12,themoneymania,belatragames
Cupid,88,15,Endorphina,KZ,2021-02-12,cupid,endorphina
Crazy Mix,89,6,TrueLab Games,KZ,2021-02-12,crazymix,truelabgames
Ultimate Hot,90,12,EGT,KZ,2021-02-12,ultimatehot,egt
Four Lucky Clover,91,12,BGAMING,KZ,2021-02-12,fourluckyclover,bgaming
Fruit Cube,92,4,Spinmatic,KZ,2021-02-12,fruitcube,spinmatic
Wolf Gold,93,17,Pragmatic Play,KZ,2021-02-12,wolfgold,pragmaticplay
Caribbean Cannons,94,5,RNGPlay,KZ,2021-02-12,caribbeancannons,rngplay
Sweet Bonanza,95,16,Pragmatic Play,KZ,2021-02-12,sweetbonanza,pragmaticplay
Wild Pharaoh,96,5,Swintt,KZ,2021-02-12,wildpharaoh,swintt
Royal Crown Remastered,97,5,BF games,KZ,2021-02-12,royalcrownremastered,bfgames
Wild Land,98,5,Swintt,KZ,2021-02-12,wildland,swintt
Coins Of Fortune,99,10,Nolimit City,KZ,2021-02-12,coinsoffortune,nolimitcity
Sakura Fortune,100,18,Quickspin,KZ,2021-02-12,sakurafortune,quickspin
