Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
The Dog House,75,43,Pragmatic Play,AT,2021-02-12,thedoghouse,pragmaticplay
Willys Hot Chillies,76,43,NetEnt,AT,2021-02-12,willyshotchillies,netent
Fruit Shop (NetEnt),77,14,NetEnt,AT,2021-02-12,fruitshop,netent
Immersive Roulette,78,26,Evolution Gaming,AT,2021-02-12,immersiveroulette,evolutiongaming
10001 Nights,79,25,Red Tiger,AT,2021-02-12,10001nights,redtiger
Razor Shark,80,23,Push Gaming,AT,2021-02-12,razorshark,pushgaming
Master Joker,81,36,Pragmatic Play,AT,2021-02-12,masterjoker,pragmaticplay
Holmes and the Stolen Stones,82,22,Yggdrasil,AT,2021-02-12,holmesandthestolenstones,yggdrasil
Ingots of Cai Shen,83,19,All41 Studios,AT,2021-02-12,ingotsofcaishen,all41studios
Bull in a China Shop,84,28,Play'n Go,AT,2021-02-12,bullinachinashop,playngo
Deal or no Deal World,85,16,Endemol Shine Gaming,AT,2021-02-12,dealornodealworld,endemolshinegaming
Iron Bank,86,18,Relax Gaming,AT,2021-02-12,ironbank,relaxgaming
Book of Adventure,87,13,StakeLogic,AT,2021-02-12,bookofadventure,stakelogic
Dark King Forbidden Riches,88,43,NetEnt,AT,2021-02-12,darkkingforbiddenriches,netent
Frost Queen Jackpots,89,14,Yggdrasil,AT,2021-02-12,frostqueenjackpots,yggdrasil
Street Fighter 2: The World Warrior,90,40,NetEnt,AT,2021-02-12,streetfighter2theworldwarrior,netent
Vegas Night Life,91,34,NetEnt,AT,2021-02-12,vegasnightlife,netent
Book Of Crazy Chicken,92,23,Bally Wulff,AT,2021-02-12,bookofcrazychicken,ballywulff
Katmandu Gold,93,17,ELK Studios,AT,2021-02-12,katmandugold,elkstudios
Vikings Go Berzerk,94,24,Yggdrasil,AT,2021-02-12,vikingsgoberzerk,yggdrasil
Great Rhino,95,40,Pragmatic Play,AT,2021-02-12,greatrhino,pragmaticplay
Solar Queen,96,32,Playson,AT,2021-02-12,solarqueen,playson
Multiplier Odyssey,97,30,Relax Gaming,AT,2021-02-12,multiplierodyssey,relaxgaming
Cat Wilde and the Doom of Dead,98,35,Play'n Go,AT,2021-02-12,catwildeandthedoomofdead,playngo
Book of Madness,99,24,Gamomat,AT,2021-02-12,bookofmadness,gamomat
Mustang Gold,100,45,Pragmatic Play,AT,2021-02-12,mustanggold,pragmaticplay
