Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Cupids Strike 2,71,7,Spinomenal,HU,2021-02-12,cupidsstrike2,spinomenal
Heroes Hunt Megaways,72,9,Fantasma Games,HU,2021-02-12,heroeshuntmegaways,fantasmagames
Orient Express,73,7,Yggdrasil,HU,2021-02-12,orientexpress,yggdrasil
Buffalo Blitz,74,13,Playtech,HU,2021-02-12,buffaloblitz,playtech
Instant Virtual Greyhounds,75,5,1X2gaming,HU,2021-02-12,instantvirtualgreyhounds,1x2gaming
Queen of gold,76,18,Pragmatic Play,HU,2021-02-12,queenofgold,pragmaticplay
Fortunium,77,11,Stormcraft Studios,HU,2021-02-12,fortunium,stormcraftstudios
Razor Shark,78,13,Push Gaming,HU,2021-02-12,razorshark,pushgaming
Money Train 2,79,10,Relax Gaming,HU,2021-02-12,moneytrain2,relaxgaming
John Hunter And The Book Of Tut,80,18,Pragmatic Play,HU,2021-02-12,johnhunterandthebookoftut,pragmaticplay
Aussie Adventure,81,5,Realistic,HU,2021-02-12,aussieadventure,realistic
Temple Quest Spinfinity,82,9,Big Time Gaming,HU,2021-02-12,templequestspinfinity,bigtimegaming
Respin Rhino,83,9,Lightning Box,HU,2021-02-12,respinrhino,lightningbox
Blackjack A,84,8,Evolution Gaming,HU,2021-02-12,blackjacka,evolutiongaming
Scudamore's Super Stakes,85,11,NetEnt,HU,2021-02-12,scudamoressuperstakes,netent
Age of the Gods: Furious Four,86,7,Playtech,HU,2021-02-12,ageofthegodsfuriousfour,playtech
AP McCoy: Sporting Legends,87,7,Playtech,HU,2021-02-12,apmccoysportinglegends,playtech
Football Star Deluxe,88,7,Stormcraft Studios,HU,2021-02-12,footballstardeluxe,stormcraftstudios
Football Cash Pots,89,7,Inspired Gaming,HU,2021-02-12,footballcashpots,inspiredgaming
Battle Maidens Cleopatra,90,11,1X2gaming,HU,2021-02-12,battlemaidenscleopatra,1x2gaming
