Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Treasure Nile,73,7,Microgaming,KR,2021-02-12,treasurenile,microgaming
Book Of Rebirth Reloaded,74,19,Spinomenal,KR,2021-02-12,bookofrebirthreloaded,spinomenal
Bounty Belles,75,14,iSoftBet,KR,2021-02-12,bountybelles,isoftbet
Book of Ra deluxe,76,14,Greentube,KR,2021-02-12,bookofradeluxe,greentube
Power of Gods: Egypt,77,18,Wazdan,KR,2021-02-12,powerofgodsegypt,wazdan
Day And Night,78,16,TrueLab Games,KR,2021-02-12,dayandnight,truelabgames
Dragon Kingdom (Pragmatic),79,5,Pragmatic Play,KR,2021-02-12,dragonkingdom,pragmaticplay
Joker King,80,8,Pragmatic Play,KR,2021-02-12,jokerking,pragmaticplay
Immortal Romance,81,20,Microgaming,KR,2021-02-12,immortalromance,microgaming
Dragon Egg,82,16,Tom Horn Gaming,KR,2021-02-12,dragonegg,tomhorngaming
Hot Spin (iSoftBet),83,5,iSoftBet,KR,2021-02-12,hotspin,isoftbet
The Mummy Win Hunters Epicways,84,12,Fugaso,KR,2021-02-12,themummywinhuntersepicways,fugaso
Red Hot Stepper,85,10,Slot Factory,KR,2021-02-12,redhotstepper,slotfactory
Book of Fortune,86,10,Amatic Industries,KR,2021-02-12,bookoffortune,amaticindustries
Big Bad Wolf Christmas Special,87,14,Quickspin,KR,2021-02-12,bigbadwolfchristmasspecial,quickspin
Hawaiian Night,88,15,Platipus,KR,2021-02-12,hawaiiannight,platipus
Bar Slot,89,15,Golden Rock Studios,KR,2021-02-12,barslot,goldenrockstudios
Gold Digger,90,14,iSoftBet,KR,2021-02-12,golddigger,isoftbet
Luck of Ra,91,15,Plank Gaming,KR,2021-02-12,luckofra,plankgaming
Cat Wilde and the Eclipse of the Sun God,92,16,Play'n Go,KR,2021-02-12,catwildeandtheeclipseofthesungod,playngo
Incan Adventure,93,15,Gacha Studios,KR,2021-02-12,incanadventure,gachastudios
Mysterious Egypt,94,14,Pragmatic Play,KR,2021-02-12,mysteriousegypt,pragmaticplay
Gems Bonanza,95,18,Pragmatic Play,KR,2021-02-12,gemsbonanza,pragmaticplay
Big Bass Bonanza,96,15,Reel Kingdom,KR,2021-02-12,bigbassbonanza,reelkingdom
Deal or no Deal World,97,7,Endemol Shine Gaming,KR,2021-02-12,dealornodealworld,endemolshinegaming
Spartan King,98,15,Pragmatic Play,KR,2021-02-12,spartanking,pragmaticplay
John Hunter and the Mayan Gods,99,16,Pragmatic Play,KR,2021-02-12,johnhunterandthemayangods,pragmaticplay
Sweet Bonanza,100,18,Pragmatic Play,KR,2021-02-12,sweetbonanza,pragmaticplay
