Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Vikings Go Berzerk,87,164,Yggdrasil,FI,2021-02-12,vikingsgoberzerk,yggdrasil
Buffalo Power Hold and Win,88,146,Playson,FI,2021-02-12,buffalopowerholdandwin,playson
Great Rhino Megaways,89,243,Pragmatic Play,FI,2021-02-12,greatrhinomegaways,pragmaticplay
Riches of Midgard: Land and Expand,90,266,NetEnt,FI,2021-02-12,richesofmidgardlandandexpand,netent
Hot Wild 7s,91,101,Pariplay,FI,2021-02-12,hotwild7s,pariplay
Take 5,92,182,Gamomat,FI,2021-02-12,take5,gamomat
Respin Mania,93,114,Skywind Group,FI,2021-02-12,respinmania,skywindgroup
Jewel Scarabs,94,273,Red Tiger,FI,2021-02-12,jewelscarabs,redtiger
Aloha! Christmas,95,289,NetEnt,FI,2021-02-12,alohachristmas,netent
Chicago Gold,96,168,PearFiction,FI,2021-02-12,chicagogold,pearfiction
Ready Set Cash,97,102,Skywind Group,FI,2021-02-12,readysetcash,skywindgroup
Immersive Roulette,98,204,Evolution Gaming,FI,2021-02-12,immersiveroulette,evolutiongaming
Dragons of the North,99,100,Pariplay,FI,2021-02-12,dragonsofthenorth,pariplay
Ice Joker,100,264,Play'n Go,FI,2021-02-12,icejoker,playngo
