Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
The Wild Hatter,24,4,Red Tiger,MX,2021-02-12,thewildhatter,redtiger
The Perfect Heist,25,4,Playtech,MX,2021-02-12,theperfectheist,playtech
Top Trumps Football Stars,26,4,Playtech,MX,2021-02-12,toptrumpsfootballstars,playtech
RoboCop,27,4,Playtech,MX,2021-02-12,robocop,playtech
Tiki Paradise,28,4,Playtech,MX,2021-02-12,tikiparadise,playtech
Phoenix Sun,29,0,Quickspin,MX,2021-02-12,phoenixsun,quickspin
Buster Blackjack (Felt Gaming),30,0,Felt,MX,2021-02-12,busterblackjack,felt
Wings Of Ra,31,0,Red Tiger,MX,2021-02-12,wingsofra,redtiger
Golden Wins,32,0,AGS,MX,2021-02-12,goldenwins,ags
Piggy Riches Megaways,33,0,Red Tiger,MX,2021-02-12,piggyrichesmegaways,redtiger
Sakura Fortune,34,0,Quickspin,MX,2021-02-12,sakurafortune,quickspin
Dragon Shrine,35,0,Quickspin,MX,2021-02-12,dragonshrine,quickspin
Vikings Unleashed Megaways,36,0,Blueprint,MX,2021-02-12,vikingsunleashedmegaways,blueprint
Tiger's Glory,37,0,Quickspin,MX,2021-02-12,tigersglory,quickspin
Anaconda Wild,38,4,Playtech,MX,2021-02-12,anacondawild,playtech
Jackpot Giant,39,4,Playtech,MX,2021-02-12,jackpotgiant,playtech
Ark Of Mystery,40,4,Quickspin,MX,2021-02-12,arkofmystery,quickspin
Jewel Scarabs,41,4,Red Tiger,MX,2021-02-12,jewelscarabs,redtiger
Tiger Claw (Playtech),42,4,Playtech,MX,2021-02-12,tigerclaw,playtech
Olympus Strikes,43,4,AGS,MX,2021-02-12,olympusstrikes,ags
Sweet Bonanza,44,4,Pragmatic Play,MX,2021-02-12,sweetbonanza,pragmaticplay
John Hunter and the Mayan Gods,45,4,Pragmatic Play,MX,2021-02-12,johnhunterandthemayangods,pragmaticplay
Narcos,46,4,NetEnt,MX,2021-02-12,narcos,netent
Shining Crown,47,4,EGT,MX,2021-02-12,shiningcrown,egt
Big Shots,48,4,Playtech,MX,2021-02-12,bigshots,playtech
Miner Donkey Trouble,49,4,Play'n Go,MX,2021-02-12,minerdonkeytrouble,playngo
Rise Of Olympus,50,4,Play'n Go,MX,2021-02-12,riseofolympus,playngo
The Sword and The Grail,51,4,Play'n Go,MX,2021-02-12,theswordandthegrail,playngo
Queen of Rio,52,4,EGT,MX,2021-02-12,queenofrio,egt
Golden Macaque,53,4,Rarestone Gaming,MX,2021-02-12,goldenmacaque,rarestonegaming
Prissy Princess,54,4,Play'n Go,MX,2021-02-12,prissyprincess,playngo
Reel Diamonds,55,4,1X2gaming,MX,2021-02-12,reeldiamonds,1x2gaming
Super Crystal 7s,56,4,Ainsworth,MX,2021-02-12,supercrystal7s,ainsworth
The Hive,57,0,Betsoft,MX,2021-02-12,thehive,betsoft
Lucky Emeralds,58,0,Playtech Origins,MX,2021-02-12,luckyemeralds,playtechorigins
Crystal Sun,59,0,Play'n Go,MX,2021-02-12,crystalsun,playngo
Kanpai Banzai,60,0,Playtech,MX,2021-02-12,kanpaibanzai,playtech
9 Lions,61,0,Wazdan,MX,2021-02-12,9lions,wazdan
Frankenslot's Monster,62,4,Betsoft,MX,2021-02-12,frankenslotsmonster,betsoft
Inferno Joker,63,4,Play'n Go,MX,2021-02-12,infernojoker,playngo
Divine Fortune,64,4,NetEnt,MX,2021-02-12,divinefortune,netent
Starburst,65,4,NetEnt,MX,2021-02-12,starburst,netent
Lotus Heart,66,4,Playtech,MX,2021-02-12,lotusheart,playtech
Leprechaun Goes Wild,67,4,Play'n Go,MX,2021-02-12,leprechaungoeswild,playngo
