Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
John Hunter Tomb of the Scarab Queen,71,15,Pragmatic Play,VN,2021-02-12,johnhuntertombofthescarabqueen,pragmaticplay
Mysterious Egypt,72,14,Pragmatic Play,VN,2021-02-12,mysteriousegypt,pragmaticplay
Hot Wild 7s,73,14,Pariplay,VN,2021-02-12,hotwild7s,pariplay
Miner Donkey Trouble,74,17,Play'n Go,VN,2021-02-12,minerdonkeytrouble,playngo
Bull in a China Shop,75,17,Play'n Go,VN,2021-02-12,bullinachinashop,playngo
Sun of Egypt 2,76,14,Booongo,VN,2021-02-12,sunofegypt2,booongo
Dragon Pearls: Hold & Win,77,15,Booongo,VN,2021-02-12,dragonpearlsholdwin,booongo
Power Strike Super Spin,78,15,Pariplay,VN,2021-02-12,powerstrikesuperspin,pariplay
Aloha! Christmas,79,15,NetEnt,VN,2021-02-12,alohachristmas,netent
Elemental Princess,80,16,Dream Tech,VN,2021-02-12,elementalprincess,dreamtech
Goddess Of Lotus,81,13,Spinomenal,VN,2021-02-12,goddessoflotus,spinomenal
Divine Dragon: Hold and Win,82,12,Playson,VN,2021-02-12,divinedragonholdandwin,playson
Andar Bahar (OneTouch),83,10,OneTouch,VN,2021-02-12,andarbahar,onetouch
Nian Nian You Yu,84,4,Playtech,VN,2021-02-12,niannianyouyu,playtech
Tropical Wilds,85,0,Rabcat,VN,2021-02-12,tropicalwilds,rabcat
The Hive,86,16,Betsoft,VN,2021-02-12,thehive,betsoft
Poker Teen Patti,87,12,Evoplay Entertainment,VN,2021-02-12,pokerteenpatti,evoplayentertainment
Quantum Roulette,88,12,Playtech,VN,2021-02-12,quantumroulette,playtech
Mega Moolah Isis,89,12,Microgaming,VN,2021-02-12,megamoolahisis,microgaming
Super Diamond Deluxe,90,12,Blueprint,VN,2021-02-12,superdiamonddeluxe,blueprint
Lord Fortune,91,12,Booongo,VN,2021-02-12,lordfortune,booongo
Book of Gods (BF games),92,12,BF games,VN,2021-02-12,bookofgods,bfgames
Crystal Sun,93,15,Play'n Go,VN,2021-02-12,crystalsun,playngo
Power of Gods: Egypt,94,15,Wazdan,VN,2021-02-12,powerofgodsegypt,wazdan
Fire 88,95,18,Pragmatic Play,VN,2021-02-12,fire88,pragmaticplay
Long Jia Xiang Yun,96,18,Playtech,VN,2021-02-12,longjiaxiangyun,playtech
Maneki Fortunes,97,18,Skywind Group,VN,2021-02-12,manekifortunes,skywindgroup
Lucky Respin,98,18,Amatic Industries,VN,2021-02-12,luckyrespin,amaticindustries
The Hand of Midas,99,13,Pragmatic Play,VN,2021-02-12,thehandofmidas,pragmaticplay
Retro Cabaret,100,10,EGT,VN,2021-02-12,retrocabaret,egt
