Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Forgotten Island Megaways,71,68,All41 Studios,SE,2021-02-25,forgottenislandmegaways,all41studios
The Sword and The Grail,72,75,Play'n Go,SE,2021-02-25,theswordandthegrail,playngo
San Quentin,73,59,Nolimit City,SE,2021-02-25,sanquentin,nolimitcity
Free Bet Blackjack,74,28,Evolution Gaming,SE,2021-02-25,freebetblackjack,evolutiongaming
Midas Golden Touch,75,71,Thunderkick,SE,2021-02-25,midasgoldentouch,thunderkick
Chicago Gold,76,64,PearFiction,SE,2021-02-25,chicagogold,pearfiction
Immersive Roulette,77,42,Evolution Gaming,SE,2021-02-25,immersiveroulette,evolutiongaming
Star Joker,78,69,Play'n Go,SE,2021-02-25,starjoker,playngo
The Dog House Megaways,79,66,Pragmatic Play,SE,2021-02-25,thedoghousemegaways,pragmaticplay
Moon Princess,80,64,Play'n Go,SE,2021-02-25,moonprincess,playngo
7s Deluxe Jackpot King,81,33,Reel Time Gaming,SE,2021-02-25,7sdeluxejackpotking,reeltimegaming
Legacy Of Egypt,82,90,Play'n Go,SE,2021-02-25,legacyofegypt,playngo
Madame Destiny Megaways,83,60,Pragmatic Play,SE,2021-02-25,madamedestinymegaways,pragmaticplay
Drive Multiplier Mayhem,84,85,NetEnt,SE,2021-02-25,drivemultipliermayhem,netent
Dragon's Luck,85,76,Red Tiger,SE,2021-02-25,dragonsluck,redtiger
Rise of Merlin,86,73,Play'n Go,SE,2021-02-25,riseofmerlin,playngo
Gemix,87,88,Play'n Go,SE,2021-02-25,gemix,playngo
Rainbow Jackpots,88,58,Red Tiger,SE,2021-02-25,rainbowjackpots,redtiger
Sweet Bonanza,89,68,Pragmatic Play,SE,2021-02-25,sweetbonanza,pragmaticplay
Super Flip,90,85,Play'n Go,SE,2021-02-25,superflip,playngo
Gold Digger,91,28,iSoftBet,SE,2021-02-25,golddigger,isoftbet
Jungle Mega Moolah,92,4,Aurum Signature Studios,SE,2021-02-25,junglemegamoolah,aurumsignaturestudios
Big Bad Wolf,93,47,Quickspin,SE,2021-02-25,bigbadwolf,quickspin
Giza Infinity Reels,94,40,Reel Play,SE,2021-02-25,gizainfinityreels,reelplay
Eastern Emeralds,95,66,Quickspin,SE,2021-02-25,easternemeralds,quickspin
LeoVegas Megaways,96,66,Blueprint,SE,2021-02-25,leovegasmegaways,blueprint
Thunder Screech,97,57,Play'n Go,SE,2021-02-25,thunderscreech,playngo
Mystery Reels,98,75,Red Tiger,SE,2021-02-25,mysteryreels,redtiger
Reel Rush,99,87,NetEnt,SE,2021-02-25,reelrush,netent
Yucatans Mystery,100,61,Red Tiger,SE,2021-02-25,yucatansmystery,redtiger
