Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Cosmic Gems,73,22,2by2 Gaming,IE,2021-02-25,cosmicgems,2by2gaming
Jammin' Jars,74,42,Push Gaming,IE,2021-02-25,jamminjars,pushgaming
Bounty Raid,75,65,Red Tiger,IE,2021-02-25,bountyraid,redtiger
Great Rhino,76,86,Pragmatic Play,IE,2021-02-25,greatrhino,pragmaticplay
Money Train 2,77,40,Relax Gaming,IE,2021-02-25,moneytrain2,relaxgaming
Booming Seven Deluxe,78,66,Booming Games,IE,2021-02-25,boomingsevendeluxe,boominggames
Rise Of Olympus,79,71,Play'n Go,IE,2021-02-25,riseofolympus,playngo
Rome The Golden Age,80,51,NetEnt,IE,2021-02-25,romethegoldenage,netent
Gladiator JP,81,11,Playtech,IE,2021-02-25,gladiatorjp,playtech
East Coast vs West Coast,82,40,Nolimit City,IE,2021-02-25,eastcoastvswestcoast,nolimitcity
Buffalo Power Hold and Win,83,59,Playson,IE,2021-02-25,buffalopowerholdandwin,playson
Frankie Dettori's Magic Seven Jackpot,84,4,Playtech,IE,2021-02-25,frankiedettorismagicsevenjackpot,playtech
Rise of Merlin,85,73,Play'n Go,IE,2021-02-25,riseofmerlin,playngo
Savage Jungle,86,12,Playtech,IE,2021-02-25,savagejungle,playtech
Books and Bulls,87,52,Gamomat,IE,2021-02-25,booksandbulls,gamomat
Divine Fortune,88,85,NetEnt,IE,2021-02-25,divinefortune,netent
The Hand of Midas,89,38,Pragmatic Play,IE,2021-02-25,thehandofmidas,pragmaticplay
Razor Shark,90,43,Push Gaming,IE,2021-02-25,razorshark,pushgaming
Take Olympus,91,56,Betsoft,IE,2021-02-25,takeolympus,betsoft
Book of Gold: Double Chance,92,62,Playson,IE,2021-02-25,bookofgolddoublechance,playson
Hot to Burn,93,81,Reel Kingdom,IE,2021-02-25,hottoburn,reelkingdom
Sweet Bonanza,94,90,Pragmatic Play,IE,2021-02-25,sweetbonanza,pragmaticplay
Sphinx Fortune,95,57,Booming Games,IE,2021-02-25,sphinxfortune,boominggames
Big Money Frenzy,96,28,Blueprint,IE,2021-02-25,bigmoneyfrenzy,blueprint
Maui Mischief,97,42,Old Skool Studios,IE,2021-02-25,mauimischief,oldskoolstudios
Regal Beasts,98,46,Red Tiger,IE,2021-02-25,regalbeasts,redtiger
Wild Wild Riches,99,82,Pragmatic Play,IE,2021-02-25,wildwildriches,pragmaticplay
Atlantean Treasures Mega Moolah,100,33,Neon Valley Studios,IE,2021-02-25,atlanteantreasuresmegamoolah,neonvalleystudios
