Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Lord Fortune,71,6,Booongo,MY,2021-02-25,lordfortune,booongo
Eye of the Storm,72,11,Reel Kingdom,MY,2021-02-25,eyeofthestorm,reelkingdom
Wilds of Wall Street 2,73,5,Spearhead Studios,MY,2021-02-25,wildsofwallstreet2,spearheadstudios
5 Lions Dance,74,11,Pragmatic Play,MY,2021-02-25,5lionsdance,pragmaticplay
Blackjack (Relax),75,11,Relax Gaming,MY,2021-02-25,blackjack,relaxgaming
Maximus Reels,76,11,Cayetano Gaming,MY,2021-02-25,maximusreels,cayetanogaming
Joker King,77,9,Pragmatic Play,MY,2021-02-25,jokerking,pragmaticplay
Alchemy Fortunes,78,6,All41 Studios,MY,2021-02-25,alchemyfortunes,all41studios
15 Dragon Pearls,79,7,Booongo,MY,2021-02-25,15dragonpearls,booongo
Lucky 7 Betsoft,80,10,Betsoft,MY,2021-02-25,lucky7betsoft,betsoft
Immortal Romance,81,10,Microgaming,MY,2021-02-25,immortalromance,microgaming
The Night Racing,82,6,Belatra Games,MY,2021-02-25,thenightracing,belatragames
5 Super Sevens & Fruits: 6 Reels,83,8,Playson,MY,2021-02-25,5supersevensfruits6reels,playson
Divine Fortune Megaways,84,8,NetEnt,MY,2021-02-25,divinefortunemegaways,netent
Sunny Fruits: Hold and Win,85,9,Playson,MY,2021-02-25,sunnyfruitsholdandwin,playson
Plata o Plomo,86,4,Spinmatic,MY,2021-02-25,plataoplomo,spinmatic
Potion Trick,87,4,Espresso Games,MY,2021-02-25,potiontrick,espressogames
Madame Ink,88,9,Play'n Go,MY,2021-02-25,madameink,playngo
Nights Of Magic,89,10,Spinomenal,MY,2021-02-25,nightsofmagic,spinomenal
Cleo's Gold,90,6,Platipus,MY,2021-02-25,cleosgold,platipus
Christmas Candy,91,5,KA Gaming,MY,2021-02-25,christmascandy,kagaming
Penny Fruits,92,10,Spinomenal,MY,2021-02-25,pennyfruits,spinomenal
Gonzo's Quest,93,9,NetEnt,MY,2021-02-25,gonzosquest,netent
Legend of Cleopatra Megaways,94,4,Playson,MY,2021-02-25,legendofcleopatramegaways,playson
Trillionaire,95,4,Red Tiger,MY,2021-02-25,trillionaire,redtiger
Wild Pearl,96,4,Tom Horn Gaming,MY,2021-02-25,wildpearl,tomhorngaming
10001 Nights,97,10,Red Tiger,MY,2021-02-25,10001nights,redtiger
Majestic King Expanded Edition,98,8,Spinomenal,MY,2021-02-25,majestickingexpandededition,spinomenal
Maze Escape Megaways,99,4,Fantasma Games,MY,2021-02-25,mazeescapemegaways,fantasmagames
Creepy Carnival,100,4,Nolimit City,MY,2021-02-25,creepycarnival,nolimitcity
