Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Mega Moolah Isis,72,4,Microgaming,KR,2021-02-25,megamoolahisis,microgaming
Prissy Princess,73,18,Play'n Go,KR,2021-02-25,prissyprincess,playngo
Mega Moolah,74,7,Microgaming,KR,2021-02-25,megamoolah,microgaming
Treasure Nile,75,8,Microgaming,KR,2021-02-25,treasurenile,microgaming
Wild West Gold,76,21,Pragmatic Play,KR,2021-02-25,wildwestgold,pragmaticplay
Goddess Of Lotus,77,16,Spinomenal,KR,2021-02-25,goddessoflotus,spinomenal
Book of Ra deluxe,78,16,Greentube,KR,2021-02-25,bookofradeluxe,greentube
Day And Night,79,15,TrueLab Games,KR,2021-02-25,dayandnight,truelabgames
Dragon Kingdom (Pragmatic),80,5,Pragmatic Play,KR,2021-02-25,dragonkingdom,pragmaticplay
Quick Cash Fruits,81,6,NetGame,KR,2021-02-25,quickcashfruits,netgame
Rainbow Wilds Megaways,82,10,IronDog,KR,2021-02-25,rainbowwildsmegaways,irondog
Agent 51,83,10,Kalamba Games,KR,2021-02-25,agent51,kalambagames
Immortal Romance,84,20,Microgaming,KR,2021-02-25,immortalromance,microgaming
Super Rich God Hold and Win,85,7,Booongo,KR,2021-02-25,superrichgodholdandwin,booongo
Totem Towers,86,18,Habanero,KR,2021-02-25,totemtowers,habanero
Starburst,87,14,NetEnt,KR,2021-02-25,starburst,netent
Book of Fortune,88,10,Amatic Industries,KR,2021-02-25,bookoffortune,amaticindustries
Cosmic Gems,89,14,2by2 Gaming,KR,2021-02-25,cosmicgems,2by2gaming
Hawaiian Night,90,14,Platipus,KR,2021-02-25,hawaiiannight,platipus
TikiPop,91,6,AvatarUX Studios,KR,2021-02-25,tikipop,avataruxstudios
Rush Fever 7s,92,7,Ruby Play,KR,2021-02-25,rushfever7s,rubyplay
Reel Lucky Spins,93,7,Slot Factory,KR,2021-02-25,reelluckyspins,slotfactory
Trillionaire,94,5,Red Tiger,KR,2021-02-25,trillionaire,redtiger
Sphinx Fortune,95,14,Booming Games,KR,2021-02-25,sphinxfortune,boominggames
Fu Fortunes Megaways,96,14,iSoftBet,KR,2021-02-25,fufortunesmegaways,isoftbet
Queen Of Ice,97,15,Spinomenal,KR,2021-02-25,queenofice,spinomenal
Gold Digger,98,14,iSoftBet,KR,2021-02-25,golddigger,isoftbet
Reactoonz 2,99,15,Play'n Go,KR,2021-02-25,reactoonz2,playngo
Egypt King,100,15,Swintt,KR,2021-02-25,egyptking,swintt
