Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Fruits Dimension HD,79,6,Play Labs,IT,2021-02-25,fruitsdimensionhd,playlabs
Aztec Gold Megaways,80,9,iSoftBet,IT,2021-02-25,aztecgoldmegaways,isoftbet
Rome The Golden Age,81,4,NetEnt,IT,2021-02-25,romethegoldenage,netent
Legacy of the Tiger,82,5,Playtech Origins,IT,2021-02-25,legacyofthetiger,playtechorigins
Geronimo,83,8,Octavian Gaming,IT,2021-02-25,geronimo,octaviangaming
Soldier of Rome,84,6,Barcrest,IT,2021-02-25,soldierofrome,barcrest
Extra Chilli,85,11,Big Time Gaming,IT,2021-02-25,extrachilli,bigtimegaming
God of Wild Sea,86,5,Playson,IT,2021-02-25,godofwildsea,playson
Buffalo Blitz Live,87,5,Playtech,IT,2021-02-25,buffaloblitzlive,playtech
Dragon Jackpot Roulette,88,4,Playtech,IT,2021-02-25,dragonjackpotroulette,playtech
Mayan Temple Revenge,89,8,Capecod Gaming,IT,2021-02-25,mayantemplerevenge,capecodgaming
Book of Ra deluxe 6,90,10,Greentube,IT,2021-02-25,bookofradeluxe6,greentube
Age of the Gods: Furious Four,91,9,Playtech,IT,2021-02-25,ageofthegodsfuriousfour,playtech
Great Rhino Megaways,92,7,Pragmatic Play,IT,2021-02-25,greatrhinomegaways,pragmaticplay
Rise Of Olympus,93,11,Play'n Go,IT,2021-02-25,riseofolympus,playngo
Age of The Gods™ Prince of Olympus,94,8,Playtech,IT,2021-02-25,ageofthegodsprinceofolympus,playtech
All Bets Blackjack,95,4,Playtech,IT,2021-02-25,allbetsblackjack,playtech
Book of Egypt,96,4,Platipus,IT,2021-02-25,bookofegypt,platipus
The Great Wall,97,7,iSoftBet,IT,2021-02-25,thegreatwall,isoftbet
Crystal Sun,98,6,Play'n Go,IT,2021-02-25,crystalsun,playngo
Buffalo Blitz II,99,7,Playtech Origins,IT,2021-02-25,buffaloblitzii,playtechorigins
Wild Lava,100,7,Playtech Origins,IT,2021-02-25,wildlava,playtechorigins
