Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Egypt King,74,4,Swintt,CN,2021-02-25,egyptking,swintt
Esqueleto Explosivo 2,75,15,Thunderkick,CN,2021-02-25,esqueletoexplosivo2,thunderkick
Mysterious,76,22,Pragmatic Play,CN,2021-02-25,mysterious,pragmaticplay
Buffalo King,77,24,Pragmatic Play,CN,2021-02-25,buffaloking,pragmaticplay
Twisted Sister,78,14,Play'n Go,CN,2021-02-25,twistedsister,playngo
Eternal Lady,79,5,Rarestone Gaming,CN,2021-02-25,eternallady,rarestonegaming
Cowboys Gold,80,19,Pragmatic Play,CN,2021-02-25,cowboysgold,pragmaticplay
Origins Of Lilith,81,18,Spinomenal,CN,2021-02-25,originsoflilith,spinomenal
Wild Walker,82,21,Pragmatic Play,CN,2021-02-25,wildwalker,pragmaticplay
Gold Vein,83,18,Booming Games,CN,2021-02-25,goldvein,boominggames
Aztec Bonanza,84,22,Pragmatic Play,CN,2021-02-25,aztecbonanza,pragmaticplay
Power Blackjack,85,9,Evolution Gaming,CN,2021-02-25,powerblackjack,evolutiongaming
Gems Bonanza,86,22,Pragmatic Play,CN,2021-02-25,gemsbonanza,pragmaticplay
Street Fighter 2: The World Warrior,87,7,NetEnt,CN,2021-02-25,streetfighter2theworldwarrior,netent
Bison Trail,88,15,Platipus,CN,2021-02-25,bisontrail,platipus
Sweet Bonanza,89,24,Pragmatic Play,CN,2021-02-25,sweetbonanza,pragmaticplay
Sphinx Fortune,90,12,Booming Games,CN,2021-02-25,sphinxfortune,boominggames
An Escape from Alcatraz,91,10,Belatra Games,CN,2021-02-25,anescapefromalcatraz,belatragames
Blackjack VIP A,92,8,Evolution Gaming,CN,2021-02-25,blackjackvipa,evolutiongaming
Lucky Bank Robbers,93,10,Belatra Games,CN,2021-02-25,luckybankrobbers,belatragames
Fishin' Frenzy Megaways,94,12,Blueprint,CN,2021-02-25,fishinfrenzymegaways,blueprint
Chilli Heat,95,22,Pragmatic Play,CN,2021-02-25,chilliheat,pragmaticplay
Dream Catcher (Evolution Gaming),96,4,Evolution Gaming,CN,2021-02-25,dreamcatcher,evolutiongaming
Mustang Gold,97,21,Pragmatic Play,CN,2021-02-25,mustanggold,pragmaticplay
Hotline,98,20,NetEnt,CN,2021-02-25,hotline,netent
Real Roulette with Bailey,99,20,Real Dealer Studios,CN,2021-02-25,realroulettewithbailey,realdealerstudios
Lemur Does Vegas,100,20,Spinomenal,CN,2021-02-25,lemurdoesvegas,spinomenal
