Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Quantum Roulette,77,11,Playtech,BE,2021-02-25,quantumroulette,playtech
Crazy Slots,78,11,Greentube,BE,2021-02-25,crazyslots,greentube
Battle Maidens Cleopatra,79,11,1X2gaming,BE,2021-02-25,battlemaidenscleopatra,1x2gaming
Sugar Skulls,80,11,Booming Games,BE,2021-02-25,sugarskulls,boominggames
Buffalo Rising Megaways,81,11,Blueprint,BE,2021-02-25,buffalorisingmegaways,blueprint
Megaways Jack,82,4,IronDog,BE,2021-02-25,megawaysjack,irondog
Joker Dice,83,9,MrSlotty,BE,2021-02-25,jokerdice,mrslotty
Medusa Megaways,84,5,NextGen,BE,2021-02-25,medusamegaways,nextgen
Fakir Dice,85,7,GAMING1,BE,2021-02-25,fakirdice,gaming1
Loot'EnKhamun,86,7,Bwin.Party,BE,2021-02-25,lootenkhamun,bwinparty
Genie Jackpots Megaways,87,7,Blueprint,BE,2021-02-25,geniejackpotsmegaways,blueprint
European Roulette Pro (Play'n Go),88,7,Play'n Go,BE,2021-02-25,europeanroulettepro,playngo
Mega Fortune Wheel,89,7,Bwin.Party,BE,2021-02-25,megafortunewheel,bwinparty
Divine Fortune Megaways,90,6,NetEnt,BE,2021-02-25,divinefortunemegaways,netent
Fu Fortunes Megaways,91,6,iSoftBet,BE,2021-02-25,fufortunesmegaways,isoftbet
Virtual Roulette,92,5,Smartsoft Gaming,BE,2021-02-25,virtualroulette,smartsoftgaming
Book of Ra Dice,93,9,Novomatic,BE,2021-02-25,bookofradice,novomatic
40 Finest XXL,94,9,Gamomat,BE,2021-02-25,40finestxxl,gamomat
Back to the Fruits,95,9,Gamomat,BE,2021-02-25,backtothefruits,gamomat
Book Of Crazy Chicken,96,9,Bally Wulff,BE,2021-02-25,bookofcrazychicken,ballywulff
Book of Madness,97,9,Gamomat,BE,2021-02-25,bookofmadness,gamomat
Book Of Madness Roar,98,9,Gamomat,BE,2021-02-25,bookofmadnessroar,gamomat
Books and Bulls,99,9,Gamomat,BE,2021-02-25,booksandbulls,gamomat
Twin Spin Megaways,100,6,NetEnt,BE,2021-02-25,twinspinmegaways,netent
