Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
The Night Racing,85,10,Belatra Games,KZ,2021-02-25,thenightracing,belatragames
Adventures Of Doubloon Island,86,9,Triple Edge Studios,KZ,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Wealth of Wisdom,87,10,Platipus,KZ,2021-02-25,wealthofwisdom,platipus
Crystal Sun,88,13,Play'n Go,KZ,2021-02-25,crystalsun,playngo
Caribbean Cannons,89,5,RNGPlay,KZ,2021-02-25,caribbeancannons,rngplay
Sweet Bonanza,90,15,Pragmatic Play,KZ,2021-02-25,sweetbonanza,pragmaticplay
Goddess Of Lotus,91,8,Spinomenal,KZ,2021-02-25,goddessoflotus,spinomenal
Moon Princess,92,13,Play'n Go,KZ,2021-02-25,moonprincess,playngo
Hot Fruits 20,93,14,Amatic Industries,KZ,2021-02-25,hotfruits20,amaticindustries
Lucky Clover iSoftBet,94,9,iSoftBet,KZ,2021-02-25,luckycloverisoftbet,isoftbet
Big Win 777,95,12,Play'n Go,KZ,2021-02-25,bigwin777,playngo
Solar Queen,96,8,Playson,KZ,2021-02-25,solarqueen,playson
Supreme Hot,97,11,EGT,KZ,2021-02-25,supremehot,egt
Wolf Gold,98,15,Pragmatic Play,KZ,2021-02-25,wolfgold,pragmaticplay
The Paying Piano Club,99,10,Play'n Go,KZ,2021-02-25,thepayingpianoclub,playngo
The Dog House Megaways,100,12,Pragmatic Play,KZ,2021-02-25,thedoghousemegaways,pragmaticplay
