Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Totem Towers,73,15,Habanero,TH,2021-02-25,totemtowers,habanero
Tomb Of Dead Power 4 Slots,74,7,Blueprint,TH,2021-02-25,tombofdeadpower4slots,blueprint
Rise of Ra,75,11,EGT,TH,2021-02-25,riseofra,egt
Divine Fortune,76,18,NetEnt,TH,2021-02-25,divinefortune,netent
Big Bad Wolf Christmas Special,77,13,Quickspin,TH,2021-02-25,bigbadwolfchristmasspecial,quickspin
Immortal Romance,78,20,Microgaming,TH,2021-02-25,immortalromance,microgaming
Chicago Gold,79,15,PearFiction,TH,2021-02-25,chicagogold,pearfiction
Jack and the Beanstalk,80,20,NetEnt,TH,2021-02-25,jackandthebeanstalk,netent
Golden Stallion,81,13,Northern Lights Gaming,TH,2021-02-25,goldenstallion,northernlightsgaming
Deadwood,82,13,Nolimit City,TH,2021-02-25,deadwood,nolimitcity
Assassin Moon,83,18,Triple Edge Studios,TH,2021-02-25,assassinmoon,tripleedgestudios
Fu Fortunes Megaways,84,14,iSoftBet,TH,2021-02-25,fufortunesmegaways,isoftbet
Forgotten Island Megaways,85,17,All41 Studios,TH,2021-02-25,forgottenislandmegaways,all41studios
Take Olympus,86,12,Betsoft,TH,2021-02-25,takeolympus,betsoft
Cat Wilde and the Eclipse of the Sun God,87,20,Play'n Go,TH,2021-02-25,catwildeandtheeclipseofthesungod,playngo
Pig Wizard Megaways,88,4,Blueprint,TH,2021-02-25,pigwizardmegaways,blueprint
The Dog House Megaways,89,22,Pragmatic Play,TH,2021-02-25,thedoghousemegaways,pragmaticplay
Slingo Rainbow Riches,90,4,Slingo Originals,TH,2021-02-25,slingorainbowriches,slingooriginals
Take The Bank,91,14,Betsoft,TH,2021-02-25,takethebank,betsoft
Dragon Tiger First Person,92,15,Evolution Gaming,TH,2021-02-25,dragontigerfirstperson,evolutiongaming
Slingo Fluffy Favourites,93,12,Slingo Originals,TH,2021-02-25,slingofluffyfavourites,slingooriginals
Book of Sun: Choice,94,11,Booongo,TH,2021-02-25,bookofsunchoice,booongo
Extra Chilli,95,18,Big Time Gaming,TH,2021-02-25,extrachilli,bigtimegaming
Temple Tumble,96,9,Relax Gaming,TH,2021-02-25,templetumble,relaxgaming
Lucky Bank Robbers,97,8,Belatra Games,TH,2021-02-25,luckybankrobbers,belatragames
Big Money Frenzy,98,8,Blueprint,TH,2021-02-25,bigmoneyfrenzy,blueprint
Slingo Lucky Streak,99,12,Slingo Originals,TH,2021-02-25,slingoluckystreak,slingooriginals
Money Train 2,100,11,Relax Gaming,TH,2021-02-25,moneytrain2,relaxgaming
