Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Football Star Deluxe,86,9,Stormcraft Studios,HU,2021-02-25,footballstardeluxe,stormcraftstudios
Elvis Frog in Vegas,87,9,BGAMING,HU,2021-02-25,elvisfroginvegas,bgaming
Hoard Of Poseidon,88,15,Red Tiger,HU,2021-02-25,hoardofposeidon,redtiger
Football Cash Pots,89,15,Inspired Gaming,HU,2021-02-25,footballcashpots,inspiredgaming
Age of the Gods: Furious Four,90,8,Playtech,HU,2021-02-25,ageofthegodsfuriousfour,playtech
Blackjack A,91,9,Evolution Gaming,HU,2021-02-25,blackjacka,evolutiongaming
Battle Maidens Cleopatra,92,12,1X2gaming,HU,2021-02-25,battlemaidenscleopatra,1x2gaming
Rush Horses Go!,93,12,Inspired Gaming,HU,2021-02-25,rushhorsesgo,inspiredgaming
The Dog House Megaways,94,11,Pragmatic Play,HU,2021-02-25,thedoghousemegaways,pragmaticplay
Extra Chilli,95,24,Big Time Gaming,HU,2021-02-25,extrachilli,bigtimegaming
Instant Virtual Greyhounds,96,5,1X2gaming,HU,2021-02-25,instantvirtualgreyhounds,1x2gaming
Dragon Chase,97,12,Quickspin,HU,2021-02-25,dragonchase,quickspin
Rush Dogs Go!,98,12,Inspired Gaming,HU,2021-02-25,rushdogsgo,inspiredgaming
Rush Cars Go!,99,12,Inspired Gaming,HU,2021-02-25,rushcarsgo,inspiredgaming
Coins of Egypt,100,15,NetEnt,HU,2021-02-25,coinsofegypt,netent
