Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Book Of Demi Gods 2,87,17,Spinomenal,ZA,2021-02-25,bookofdemigods2,spinomenal
Cash Cubed,88,17,Slot Factory,ZA,2021-02-25,cashcubed,slotfactory
Twin Spin Megaways,89,46,NetEnt,ZA,2021-02-25,twinspinmegaways,netent
Books and Bulls,90,22,Gamomat,ZA,2021-02-25,booksandbulls,gamomat
Tome of Madness,91,39,Play'n Go,ZA,2021-02-25,tomeofmadness,playngo
Cheese Chase,92,39,Slot Factory,ZA,2021-02-25,cheesechase,slotfactory
Bonanza,93,35,Big Time Gaming,ZA,2021-02-25,bonanza,bigtimegaming
Sideshow Slots,94,35,Slot Factory,ZA,2021-02-25,sideshowslots,slotfactory
Agent 51,95,27,Kalamba Games,ZA,2021-02-25,agent51,kalambagames
Cowboys and Indians,96,27,Slot Factory,ZA,2021-02-25,cowboysandindians,slotfactory
Casino Crops,97,27,Slot Factory,ZA,2021-02-25,casinocrops,slotfactory
Temple Tumble,98,29,Relax Gaming,ZA,2021-02-25,templetumble,relaxgaming
Woodstock Slots,99,29,Slot Factory,ZA,2021-02-25,woodstockslots,slotfactory
Jack and the Beanstalk,100,47,NetEnt,ZA,2021-02-25,jackandthebeanstalk,netent
