Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
243 Crystal Fruits,74,10,Tom Horn Gaming,PE,2021-02-25,243crystalfruits,tomhorngaming
TikiPop,75,10,AvatarUX Studios,PE,2021-02-25,tikipop,avataruxstudios
Cat Wilde and the Eclipse of the Sun God,76,16,Play'n Go,PE,2021-02-25,catwildeandtheeclipseofthesungod,playngo
Immortal Romance,77,20,Microgaming,PE,2021-02-25,immortalromance,microgaming
Legacy Of Egypt,78,15,Play'n Go,PE,2021-02-25,legacyofegypt,playngo
Trillionaire,79,13,Red Tiger,PE,2021-02-25,trillionaire,redtiger
Bonanza,80,26,Big Time Gaming,PE,2021-02-25,bonanza,bigtimegaming
6 Tokens of Gold,81,11,All41 Studios,PE,2021-02-25,6tokensofgold,all41studios
Maui Mischief,82,9,Old Skool Studios,PE,2021-02-25,mauimischief,oldskoolstudios
Agent 51,83,21,Kalamba Games,PE,2021-02-25,agent51,kalambagames
Win Blaster,84,13,Gamomat,PE,2021-02-25,winblaster,gamomat
Book Of Crazy Chicken,85,13,Bally Wulff,PE,2021-02-25,bookofcrazychicken,ballywulff
Labyrinth Of Knossos,86,8,Dream Tech,PE,2021-02-25,labyrinthofknossos,dreamtech
Twin Spin Megaways,87,27,NetEnt,PE,2021-02-25,twinspinmegaways,netent
Immersive Roulette,88,20,Evolution Gaming,PE,2021-02-25,immersiveroulette,evolutiongaming
Eye of Horus Megaways,89,14,Blueprint,PE,2021-02-25,eyeofhorusmegaways,blueprint
Fishin Frenzy Jackpot King,90,14,Blueprint,PE,2021-02-25,fishinfrenzyjackpotking,blueprint
Danger High Voltage,91,25,Big Time Gaming,PE,2021-02-25,dangerhighvoltage,bigtimegaming
Book of Gold Multichance,92,20,Playson,PE,2021-02-25,bookofgoldmultichance,playson
Good Girl Bad Girl,93,20,Betsoft,PE,2021-02-25,goodgirlbadgirl,betsoft
Lucky Neko,94,13,PG Soft,PE,2021-02-25,luckyneko,pgsoft
Wild Wild Riches,95,22,Pragmatic Play,PE,2021-02-25,wildwildriches,pragmaticplay
Reel King Mega,96,26,Red Tiger,PE,2021-02-25,reelkingmega,redtiger
Joker Expand: 5 lines,97,18,Playson,PE,2021-02-25,jokerexpand5lines,playson
Booming Bananas,98,20,Booming Games,PE,2021-02-25,boomingbananas,boominggames
Diamond Blast Zone,99,11,Leander Games,PE,2021-02-25,diamondblastzone,leandergames
Augustus,100,11,Neon Valley Studios,PE,2021-02-25,augustus,neonvalleystudios
