Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Narcos,55,4,NetEnt,LT,2021-02-25,narcos,netent
Solar Temple,56,4,Playson,LT,2021-02-25,solartemple,playson
Lucky Neko,57,0,PG Soft,LT,2021-02-25,luckyneko,pgsoft
Motörhead,58,5,NetEnt,LT,2021-02-25,motrhead,netent
Sevens and Fruits: 6 Reels,59,5,Playson,LT,2021-02-25,sevensandfruits6reels,playson
Syncronite,60,5,Yggdrasil,LT,2021-02-25,syncronite,yggdrasil
MultiFly,61,5,Yggdrasil,LT,2021-02-25,multifly,yggdrasil
Reel Rush,62,5,NetEnt,LT,2021-02-25,reelrush,netent
Rome: Caesars Glory,63,5,Playson,LT,2021-02-25,romecaesarsglory,playson
Scudamore's Super Stakes,64,4,NetEnt,LT,2021-02-25,scudamoressuperstakes,netent
Joker's Jewels,65,4,Pragmatic Play,LT,2021-02-25,jokersjewels,pragmaticplay
Pearl Beauty Hold and Win,66,4,Playson,LT,2021-02-25,pearlbeautyholdandwin,playson
Age of Asgard,67,4,Yggdrasil,LT,2021-02-25,ageofasgard,yggdrasil
Victorious,68,4,NetEnt,LT,2021-02-25,victorious,netent
Fruits & Joker,69,4,Playson,LT,2021-02-25,fruitsjoker,playson
All Star Knockout Ultra Gamble,70,4,Northern Lights Gaming,LT,2021-02-25,allstarknockoutultragamble,northernlightsgaming
All Star Knockout,71,4,Northern Lights Gaming,LT,2021-02-25,allstarknockout,northernlightsgaming
Butterfly Staxx,72,5,NetEnt,LT,2021-02-25,butterflystaxx,netent
Book of Gold Multichance,73,5,Playson,LT,2021-02-25,bookofgoldmultichance,playson
John Hunter Tomb of the Scarab Queen,74,5,Pragmatic Play,LT,2021-02-25,johnhuntertombofthescarabqueen,pragmaticplay
Dwarf Mine,75,5,Yggdrasil,LT,2021-02-25,dwarfmine,yggdrasil
Visitors,76,5,ELK Studios,LT,2021-02-25,visitors,elkstudios
Win Win,77,5,ELK Studios,LT,2021-02-25,winwin,elkstudios
Mustang Gold,78,4,Pragmatic Play,LT,2021-02-25,mustanggold,pragmaticplay
Grand Galore,79,4,ELK Studios,LT,2021-02-25,grandgalore,elkstudios
Carol of the Elves,80,4,Yggdrasil,LT,2021-02-25,caroloftheelves,yggdrasil
Firebird Double 27,81,4,SYNOT,LT,2021-02-25,firebirddouble27,synot
Neon Rush Splitz,82,4,Yggdrasil,LT,2021-02-25,neonrushsplitz,yggdrasil
Temple Stacks,83,4,Yggdrasil,LT,2021-02-25,templestacks,yggdrasil
Supreme Hot,84,4,EGT,LT,2021-02-25,supremehot,egt
Katmandu Gold,85,0,ELK Studios,LT,2021-02-25,katmandugold,elkstudios
Cazino Zeppelin,86,0,Yggdrasil,LT,2021-02-25,cazinozeppelin,yggdrasil
Amazons Wonders,87,0,SYNOT,LT,2021-02-25,amazonswonders,synot
Cazino Cosmos,88,0,Yggdrasil,LT,2021-02-25,cazinocosmos,yggdrasil
5 Lions Dance,89,0,Pragmatic Play,LT,2021-02-25,5lionsdance,pragmaticplay
Aztec Gems Deluxe,90,0,Pragmatic Play,LT,2021-02-25,aztecgemsdeluxe,pragmaticplay
Football Glory,91,0,Yggdrasil,LT,2021-02-25,footballglory,yggdrasil
Joker 40,92,0,SYNOT,LT,2021-02-25,joker40,synot
Book of Kingdoms,93,0,Reel Kingdom,LT,2021-02-25,bookofkingdoms,reelkingdom
Cowboys Gold,94,0,Pragmatic Play,LT,2021-02-25,cowboysgold,pragmaticplay
Christmas Carol Megaways,95,0,Pragmatic Play,LT,2021-02-25,christmascarolmegaways,pragmaticplay
Barbarian Fury,96,0,Nolimit City,LT,2021-02-25,barbarianfury,nolimitcity
Sweet Bonanza,97,0,Pragmatic Play,LT,2021-02-25,sweetbonanza,pragmaticplay
Larry the Leprechaun,98,0,Wazdan,LT,2021-02-25,larrytheleprechaun,wazdan
Emerald King,99,0,Reel Kingdom,LT,2021-02-25,emeraldking,reelkingdom
Gems Bonanza,100,0,Pragmatic Play,LT,2021-02-25,gemsbonanza,pragmaticplay
