Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Sphinx Fortune,72,126,Booming Games,FI,2021-02-25,sphinxfortune,boominggames
Egyptian Magic,73,59,NeoGames,FI,2021-02-25,egyptianmagic,neogames
Ruler of Egypt,74,28,Lady Luck Games,FI,2021-02-25,rulerofegypt,ladyluckgames
Reel Rush,75,313,NetEnt,FI,2021-02-25,reelrush,netent
Weight of the Gun,76,28,Lady Luck Games,FI,2021-02-25,weightofthegun,ladyluckgames
Gold Cash Free Spins,77,150,Inspired Gaming,FI,2021-02-25,goldcashfreespins,inspiredgaming
Vikings Go Berzerk,78,167,Yggdrasil,FI,2021-02-25,vikingsgoberzerk,yggdrasil
Coils of Cash,79,262,Play'n Go,FI,2021-02-25,coilsofcash,playngo
John Hunter Tomb of the Scarab Queen,80,275,Pragmatic Play,FI,2021-02-25,johnhuntertombofthescarabqueen,pragmaticplay
Power of the Gods,81,95,Pariplay,FI,2021-02-25,powerofthegods,pariplay
Bull in a China Shop,82,242,Play'n Go,FI,2021-02-25,bullinachinashop,playngo
Dark King Forbidden Riches,83,293,NetEnt,FI,2021-02-25,darkkingforbiddenriches,netent
Disco Diamonds,84,256,Play'n Go,FI,2021-02-25,discodiamonds,playngo
Miner Donkey Trouble,85,228,Play'n Go,FI,2021-02-25,minerdonkeytrouble,playngo
Valley Of The Gods 2,86,157,Yggdrasil,FI,2021-02-25,valleyofthegods2,yggdrasil
Golden Stallion,87,162,Northern Lights Gaming,FI,2021-02-25,goldenstallion,northernlightsgaming
Atlantean Treasures Mega Moolah,88,101,Neon Valley Studios,FI,2021-02-25,atlanteantreasuresmegamoolah,neonvalleystudios
Mustang Gold,89,303,Pragmatic Play,FI,2021-02-25,mustanggold,pragmaticplay
Gold Vein,90,232,Booming Games,FI,2021-02-25,goldvein,boominggames
Sakura Fortune,91,253,Quickspin,FI,2021-02-25,sakurafortune,quickspin
Labyrinth Of Knossos,92,116,Dream Tech,FI,2021-02-25,labyrinthofknossos,dreamtech
Mega Fortune,93,157,NetEnt,FI,2021-02-25,megafortune,netent
Ready Set Cash,94,104,Skywind Group,FI,2021-02-25,readysetcash,skywindgroup
Jewel Scarabs,95,274,Red Tiger,FI,2021-02-25,jewelscarabs,redtiger
Take 5,96,182,Gamomat,FI,2021-02-25,take5,gamomat
Dragons of the North,97,99,Pariplay,FI,2021-02-25,dragonsofthenorth,pariplay
Madame Ink,98,254,Play'n Go,FI,2021-02-25,madameink,playngo
Fruit Shop Megaways,99,235,NetEnt,FI,2021-02-25,fruitshopmegaways,netent
Rome The Golden Age,100,185,NetEnt,FI,2021-02-25,romethegoldenage,netent
