Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
John Hunter Tomb of the Scarab Queen,72,244,Pragmatic Play,NO,2021-02-25,johnhuntertombofthescarabqueen,pragmaticplay
Twin Spin Megaways,73,249,NetEnt,NO,2021-02-25,twinspinmegaways,netent
Mystery Joker 6000,74,222,Play'n Go,NO,2021-02-25,mysteryjoker6000,playngo
Dead or Alive 2,75,254,NetEnt,NO,2021-02-25,deadoralive2,netent
Hall of Gods,76,117,NetEnt,NO,2021-02-25,hallofgods,netent
Dark King Forbidden Riches,77,252,NetEnt,NO,2021-02-25,darkkingforbiddenriches,netent
Atlantean Treasures Mega Moolah,78,97,Neon Valley Studios,NO,2021-02-25,atlanteantreasuresmegamoolah,neonvalleystudios
Valley Of The Gods 2,79,143,Yggdrasil,NO,2021-02-25,valleyofthegods2,yggdrasil
Midas Golden Touch,80,194,Thunderkick,NO,2021-02-25,midasgoldentouch,thunderkick
Mustang Gold,81,269,Pragmatic Play,NO,2021-02-25,mustanggold,pragmaticplay
Labyrinth Of Knossos,82,106,Dream Tech,NO,2021-02-25,labyrinthofknossos,dreamtech
Respin Mania,83,109,Skywind Group,NO,2021-02-25,respinmania,skywindgroup
Juicy Joker Mega Moolah,84,85,JustForTheWin,NO,2021-02-25,juicyjokermegamoolah,justforthewin
Power of the Gods,85,94,Pariplay,NO,2021-02-25,powerofthegods,pariplay
Rabbit Hole Riches,86,215,Play'n Go,NO,2021-02-25,rabbitholeriches,playngo
"Betty, Boris And Boo",87,169,Red Tiger,NO,2021-02-25,bettyborisandboo,redtiger
Miner Donkey Trouble,88,218,Play'n Go,NO,2021-02-25,minerdonkeytrouble,playngo
Gold Cash Free Spins,89,122,Inspired Gaming,NO,2021-02-25,goldcashfreespins,inspiredgaming
Big Buffalo (Skywind Group),90,95,Skywind Group,NO,2021-02-25,bigbuffalo,skywindgroup
Ready Set Cash,91,98,Skywind Group,NO,2021-02-25,readysetcash,skywindgroup
Bull in a China Shop,92,221,Play'n Go,NO,2021-02-25,bullinachinashop,playngo
Respin Joker,93,77,SYNOT,NO,2021-02-25,respinjoker,synot
Take Olympus,94,87,Betsoft,NO,2021-02-25,takeolympus,betsoft
Temple Tumble,95,177,Relax Gaming,NO,2021-02-25,templetumble,relaxgaming
Fortunium Gold Mega Moolah,96,92,Stormcraft Studios,NO,2021-02-25,fortuniumgoldmegamoolah,stormcraftstudios
Riches of Midgard: Land and Expand,97,223,NetEnt,NO,2021-02-25,richesofmidgardlandandexpand,netent
Chaos Crew,98,135,Hacksaw Gaming,NO,2021-02-25,chaoscrew,hacksawgaming
Pirates Plenty The Sunken Treasure,99,247,Red Tiger,NO,2021-02-25,piratesplentythesunkentreasure,redtiger
Trollpot 5000,100,238,NetEnt,NO,2021-02-25,trollpot5000,netent
