Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Ice Joker,72,33,Play'n Go,NL,2021-02-25,icejoker,playngo
Faith,73,13,Pariplay,NL,2021-02-25,faith,pariplay
Sakura Fortune,74,30,Quickspin,NL,2021-02-25,sakurafortune,quickspin
Diamond Blast Zone,75,6,Leander Games,NL,2021-02-25,diamondblastzone,leandergames
Rome The Golden Age,76,27,NetEnt,NL,2021-02-25,romethegoldenage,netent
Fruit Shop Megaways,77,26,NetEnt,NL,2021-02-25,fruitshopmegaways,netent
Pirates Plenty The Sunken Treasure,78,32,Red Tiger,NL,2021-02-25,piratesplentythesunkentreasure,redtiger
Book Of Demi Gods 2,79,7,Spinomenal,NL,2021-02-25,bookofdemigods2,spinomenal
Thunderstruck II,80,29,Microgaming,NL,2021-02-25,thunderstruckii,microgaming
9 Lions,81,10,Wazdan,NL,2021-02-25,9lions,wazdan
Extra Chilli,82,34,Big Time Gaming,NL,2021-02-25,extrachilli,bigtimegaming
Buffalo Power Hold and Win,83,20,Playson,NL,2021-02-25,buffalopowerholdandwin,playson
Demi Gods II,84,6,Spinomenal,NL,2021-02-25,demigodsii,spinomenal
Day And Night,85,5,TrueLab Games,NL,2021-02-25,dayandnight,truelabgames
Gold Cash Free Spins,86,14,Inspired Gaming,NL,2021-02-25,goldcashfreespins,inspiredgaming
Carnaval Jackpot,87,22,Pulse 8 Studios,NL,2021-02-25,carnavaljackpot,pulse8studios
The Sword and The Grail,88,34,Play'n Go,NL,2021-02-25,theswordandthegrail,playngo
Majestic King,89,8,Spinomenal,NL,2021-02-25,majesticking,spinomenal
Gemix,90,36,Play'n Go,NL,2021-02-25,gemix,playngo
Instant Roulette,91,14,Evolution Gaming,NL,2021-02-25,instantroulette,evolutiongaming
Sword Of Khans,92,19,Thunderkick,NL,2021-02-25,swordofkhans,thunderkick
Mighty Sphinx,93,10,NeoGames,NL,2021-02-25,mightysphinx,neogames
Immersive Roulette,94,17,Evolution Gaming,NL,2021-02-25,immersiveroulette,evolutiongaming
Atlantean Treasures Mega Moolah,95,19,Neon Valley Studios,NL,2021-02-25,atlanteantreasuresmegamoolah,neonvalleystudios
Agent Royale,96,23,Red Tiger,NL,2021-02-25,agentroyale,redtiger
Disco Diamonds,97,34,Play'n Go,NL,2021-02-25,discodiamonds,playngo
Jingle Bells Power Reels,98,28,Red Tiger,NL,2021-02-25,jinglebellspowerreels,redtiger
Vegas Night Life,99,28,NetEnt,NL,2021-02-25,vegasnightlife,netent
Book of Adventure Super Stake Edition,100,11,StakeLogic,NL,2021-02-25,bookofadventuresuperstakeedition,stakelogic
