Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
East Coast vs West Coast,72,102,Nolimit City,CA,2021-02-25,eastcoastvswestcoast,nolimitcity
Hyper Strike,73,158,Gameburger Studios,CA,2021-02-25,hyperstrike,gameburgerstudios
Punk Rocker,74,117,Nolimit City,CA,2021-02-25,punkrocker,nolimitcity
Tome of Madness,75,184,Play'n Go,CA,2021-02-25,tomeofmadness,playngo
Golden Stallion,76,111,Northern Lights Gaming,CA,2021-02-25,goldenstallion,northernlightsgaming
Troll Haven,77,83,Endorphina,CA,2021-02-25,trollhaven,endorphina
Twin Spin Megaways,78,178,NetEnt,CA,2021-02-25,twinspinmegaways,netent
Jammin' Jars,79,109,Push Gaming,CA,2021-02-25,jamminjars,pushgaming
Curse of the Werewolf Megaways,80,200,Pragmatic Play,CA,2021-02-25,curseofthewerewolfmegaways,pragmaticplay
Sakura Fortune,81,169,Quickspin,CA,2021-02-25,sakurafortune,quickspin
9 Pots of Gold,82,170,Gameburger Studios,CA,2021-02-25,9potsofgold,gameburgerstudios
Divine Fortune Megaways,83,202,NetEnt,CA,2021-02-25,divinefortunemegaways,netent
Vikings Go Berzerk,84,106,Yggdrasil,CA,2021-02-25,vikingsgoberzerk,yggdrasil
10001 Nights,85,113,Red Tiger,CA,2021-02-25,10001nights,redtiger
Book Of Demi Gods 2,86,84,Spinomenal,CA,2021-02-25,bookofdemigods2,spinomenal
Elvis Frog in Vegas,87,44,BGAMING,CA,2021-02-25,elvisfroginvegas,bgaming
Augustus,88,131,Neon Valley Studios,CA,2021-02-25,augustus,neonvalleystudios
The Hand of Midas,89,95,Pragmatic Play,CA,2021-02-25,thehandofmidas,pragmaticplay
Master Joker,90,159,Pragmatic Play,CA,2021-02-25,masterjoker,pragmaticplay
War of Gods,91,137,Red Tiger,CA,2021-02-25,warofgods,redtiger
Midas Golden Touch,92,114,Thunderkick,CA,2021-02-25,midasgoldentouch,thunderkick
Maui Mischief,93,99,Old Skool Studios,CA,2021-02-25,mauimischief,oldskoolstudios
Fruit Shop Megaways,94,167,NetEnt,CA,2021-02-25,fruitshopmegaways,netent
Cowboys Gold,95,169,Pragmatic Play,CA,2021-02-25,cowboysgold,pragmaticplay
Regal Beasts,96,128,Red Tiger,CA,2021-02-25,regalbeasts,redtiger
Ice Joker,97,175,Play'n Go,CA,2021-02-25,icejoker,playngo
Lord Merlin and the Lady of the Lake,98,146,Play'n Go,CA,2021-02-25,lordmerlinandtheladyofthelake,playngo
Wild West Gold,99,168,Pragmatic Play,CA,2021-02-25,wildwestgold,pragmaticplay
Reel Rush,100,183,NetEnt,CA,2021-02-25,reelrush,netent
