Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Fishin Frenzy Jackpot King,71,5,Blueprint,MT,2021-02-25,fishinfrenzyjackpotking,blueprint
LeoVegas Megaways,72,5,Blueprint,MT,2021-02-25,leovegasmegaways,blueprint
Book Of Demi Gods 2,73,5,Spinomenal,MT,2021-02-25,bookofdemigods2,spinomenal
Shamrock Treasures,74,5,FunFair,MT,2021-02-25,shamrocktreasures,funfair
Legend of Cleopatra Megaways,75,5,Playson,MT,2021-02-25,legendofcleopatramegaways,playson
Fruit Shop Megaways,76,10,NetEnt,MT,2021-02-25,fruitshopmegaways,netent
Great Rhino Megaways,77,7,Pragmatic Play,MT,2021-02-25,greatrhinomegaways,pragmaticplay
Thor's Hammer,78,7,Bally Wulff,MT,2021-02-25,thorshammer,ballywulff
Reel Diamonds,79,5,1X2gaming,MT,2021-02-25,reeldiamonds,1x2gaming
Majestic King,80,5,Spinomenal,MT,2021-02-25,majesticking,spinomenal
Ramses Book,81,9,Gamomat,MT,2021-02-25,ramsesbook,gamomat
John Hunter and the Mayan Gods,82,8,Pragmatic Play,MT,2021-02-25,johnhunterandthemayangods,pragmaticplay
Maui Mischief,83,6,Old Skool Studios,MT,2021-02-25,mauimischief,oldskoolstudios
Legacy of the Tiger,84,4,Playtech Origins,MT,2021-02-25,legacyofthetiger,playtechorigins
Neptunes Fortune Megaways,85,5,iSoftBet,MT,2021-02-25,neptunesfortunemegaways,isoftbet
Christmas Carol Megaways,86,8,Pragmatic Play,MT,2021-02-25,christmascarolmegaways,pragmaticplay
Carnaval Jackpot,87,5,Pulse 8 Studios,MT,2021-02-25,carnavaljackpot,pulse8studios
Lucky Streak 3,88,5,Endorphina,MT,2021-02-25,luckystreak3,endorphina
Book of Gold Multichance,89,5,Playson,MT,2021-02-25,bookofgoldmultichance,playson
The Goonies Jackpot King,90,4,Blueprint,MT,2021-02-25,thegooniesjackpotking,blueprint
Super Lion,91,4,Skywind Group,MT,2021-02-25,superlion,skywindgroup
La Dolce Vita,92,8,Gamomat,MT,2021-02-25,ladolcevita,gamomat
Madame Destiny Megaways,93,8,Pragmatic Play,MT,2021-02-25,madamedestinymegaways,pragmaticplay
Jokers Luck,94,8,Skywind Group,MT,2021-02-25,jokersluck,skywindgroup
Spartan King,95,8,Pragmatic Play,MT,2021-02-25,spartanking,pragmaticplay
Rise of Athena,96,11,Play'n Go,MT,2021-02-25,riseofathena,playngo
Gold Digger,97,8,iSoftBet,MT,2021-02-25,golddigger,isoftbet
Book of Ra deluxe,98,8,Greentube,MT,2021-02-25,bookofradeluxe,greentube
Crystal Ball,99,7,Gamomat,MT,2021-02-25,crystalball,gamomat
Demi Gods II,100,7,Spinomenal,MT,2021-02-25,demigodsii,spinomenal
